ID,Brand,Name,ScreenSize,CPU,RAM,HardDisk,DefaultPrice,SalePrice,Link,Website
1153,HP,Laptop HP ENVY x360 (4Y1D1PA)/ Core i5-1135G7/8G/256G SSD/13.3 FHD Touch/ Pen/ W10/(Hàng Chính Hãng),13.3,Intel Core i5,8GB,SSD: 256GB,23550000,23550000,https://tiki.vn/laptop-hp-envy-x360-4y1d1pa-core-i5-1135g7-8g-256g-ssd-13-3-fhd-touch-wl-bt-pen-windows-10-gold-hang-chinh-hang-p176100584.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.176100585&itm_medium=CPC&itm_source=tiki-reco&spid=176100585,Tiki
1154,Dell,"Máy tính xách tay Dell Dell Latitude 3420, Intel Core i3-1115G4, 14"" HD, 4GB RAM, M.2 256GB SSD, 65W AdT 4.5mm Barrel, Ubuntu 20.04, Cam+Mic, WL-BT,1Y PRO - Hàng chính hãng",14,Intel Core i3,4GB,SSD: 256GB,13490000,13490000,https://tiki.vn/may-tinh-xach-tay-dell-dell-latitude-3420-intel-core-i3-1115g4-14-hd-4gb-ram-m-2-256gb-ssd-65w-adt-4-5mm-barrel-ubuntu-20-04-cam-mic-wl-bt-1y-pro-chinh-hang-p171036861.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.171036862&itm_medium=CPC&itm_source=tiki-reco&spid=171036862,Tiki
1155,Chuwi,Laptop CHUWI HeroBook Pro N4020/8GB/256GB/14.1''F/Win10/Xám - Hàng chính hãng,14.1,Intel Core i3,8GB,SSD: 256GB,8590000,7790000,https://tiki.vn/laptop-chuwi-herobook-pro-n4020-8gb-256gb-14-1-f-win10-xam-hang-chinh-hang-p163871456.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871457&itm_medium=CPC&itm_source=tiki-reco&spid=163871457,Tiki
1156,Asus,Laptop Asus Vivobook D515DA-EJ845T (AMD R3-3250U/ 4GB RAM/ 512GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,15.6,AMD Ryzen 3,4GB,SSD: 512GB,12990000,9990000,https://tiki.vn/laptop-asus-vivobook-d515da-ej845t-amd-r3-3250u-4gb-ram-512gb-ssd-15-6-fhd-win10-hang-chinh-hang-p134252726.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.171057556&itm_medium=CPC&itm_source=tiki-reco&spid=171057556,Tiki
1157,HP,Laptop HP 340s G7 (36A37PA) i7-1065G7 | 8GB RAM | 512GB SSD | 14.0 FHD | XÁM | WIN 10 - Hàng chính hãng,14,Intel Core i7,8GB,SSD: 512GB,21690000,21690000,https://tiki.vn/laptop-hp-340s-g7-36a37pa-i7-1065g7-8gb-ram-512gb-ssd-14-0-fhd-xam-win-10-hang-chinh-hang-p136983195.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.136983197&itm_medium=CPC&itm_source=tiki-reco&spid=136983197,Tiki
1158,Chuwi,Laptop CHUWI CoreBook X i5 8259U/16GB/512GB/14''Q/Win10/Xám - Hàng chính hãng,14,Intel Core i5,16GB,SSD: 512GB,15490000,14490000,https://tiki.vn/laptop-chuwi-corebook-x-i5-8259u-16gb-512gb-14-q-win10-xam-hang-chinh-hang-p163871439.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871442&itm_medium=CPC&itm_source=tiki-reco&spid=163871442,Tiki
1159,HP,Laptop HP ProBook 430 G8 2H0N8PA i5 1135G7 | 8GB RAM | 256GB SSD | 13.3 FHD | FP | Win | B<U+1EA1>c - Hàng chính hãng,13.3,Intel Core i5,8GB,SSD: 256GB,20190000,20190000,https://tiki.vn/laptop-hp-probook-430-g8-2h0n8pa-i5-1135g7-8gb-ram-256gb-ssd-13-3-fhd-fp-win-bac-p151676582.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.151676583&itm_medium=CPC&itm_source=tiki-reco&spid=151676583,Tiki
1160,MSI,"Laptop MSI Prestige 14 A11SC i7 1195G7/16GB/512GB/4GB GTX1650 Max-Q/14""F/Win10/(202VN)/Tr<U+1EAF>ng - Hàng chính hãng",14,Intel Core i7,16GB,SSD: 512GB,28990000,25090000,https://tiki.vn/laptop-msi-prestige-14-a11sc-i7-1195g7-16gb-512gb-4gb-gtx1650-max-q-14-f-win10-202vn-trang-hang-chinh-hang-p163871641.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871642&itm_medium=CPC&itm_source=tiki-reco&spid=163871642,Tiki
1161,MSI,Laptop MSI Modern 14 B11MOU 847VN (Gray) | i7-1195G7 | 8GB | SSD 512GB | Win10 - HÀNG CHÍNH HÃNG,14.1,Intel Core i7,8GB,SSD: 512GB,22990000,18579000,https://tiki.vn/laptop-msi-modern-14-b11mou-847vn-gray-i7-1195g7-8gb-ddr4-ssd-512gb-pcie-vga-onboard-14-1-fhd-ips-win10-p179737215.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.179737268&itm_medium=CPC&itm_source=tiki-reco&spid=179737268,Tiki
1162,Asus,"Laptop Asus UX425EA i5 1135G7/8GB/512GB/14""F/Cáp/Túi/Win11/(KI839W)/Xám - Hàng chính hãng",14,Intel Core i5,8GB,SSD: 512GB,22990000,21990000,https://tiki.vn/laptop-asus-ux425ea-i5-1135g7-8gb-512gb-14-f-cap-tui-win11-ki839w-xam-hang-chinh-hang-p164556346.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.164556347&itm_medium=CPC&itm_source=tiki-reco&spid=164556347,Tiki
1163,HP," Laptop HP Pavilion 14 (46L92PA )/ i3-1125G4 / 4G/ 256G SSD/ 14""FHD/ WL+BT/ Windows 11/ Silver (Hàng Chính Hãng )",14,Intel Core i3,4GB,SSD: 256GB,13990000,13990000,https://tiki.vn/laptop-hp-pavilion-14-46l92pa-i3-1125g4-4g-256g-ssd-14-fhd-wl-bt-windows-11-silver-p176059702.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.176059703&itm_medium=CPC&itm_source=tiki-reco&spid=176059703,Tiki
1164,Lenovo,Laptop Lenovo IdeaPad 3 14ITL6 82H700D6VN (Core i3 1115G4 / 8GB RAM / 512GB SSD / 14 FHD / Win10 ) - Hàng Chính Hãng,14,Intel Core i3,8GB,SSD: 512GB,14890000,14890000,https://tiki.vn/laptop-lenovo-ideapad-3-14itl6-82h700d6vn-core-i3-1115g4-8gb-ram-512gb-ssd-14-fhd-win10-hang-chinh-hang-p174836889.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.174836892&itm_medium=CPC&itm_source=tiki-reco&spid=174836892,Tiki
1165,Lenovo,Laptop Lenovo Gaming Legion 5 15ACH6 R5 5600H/8GB/512GB/4GB RTX3050/165Hz/Win11 (82JW00KLVN) - Hàng chính hãng,15.6,AMD Ryzen 5,8GB,SSD: 512GB,28990000,28990000,https://tiki.vn/laptop-lenovo-gaming-legion-5-15ach6-r5-5600h-8gb-512gb-4gb-rtx3050-165hz-win11-82jw00klvn-hang-chinh-hang-p164563398.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.164563399&itm_medium=CPC&itm_source=tiki-reco&spid=164563399,Tiki
1166,MSI,Laptop MSI Bravo 15 B5DD 264VN (Black) | R7-5800H | 8GB DDR4 | SSD 512GB | Win11 - HÀNG CHÍNH HÃNG,15.6,AMD Ryzen 7,8GB,SSD: 512GB,25990000,18679000,https://tiki.vn/laptop-msi-bravo-15-b5dd-264vn-black-r7-5800h-8gb-ddr4-ssd-512gb-win11-hang-chinh-hang-p179944556.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.179944557&itm_medium=CPC&itm_source=tiki-reco&spid=179944557,Tiki
1167,Acer,"Laptop Acer Aspire 3 A315 58 59LY i5 1135G7/8GB/512GB/15.6""F/Win11/(NX.ADDSV.00G)/B<U+1EA1>c - Hàng chính hãng",15.6,Intel Core i5,8GB,SSD: 512GB,16990000,14790000,https://tiki.vn/laptop-acer-aspire-3-a315-58-59ly-i5-1135g7-8gb-512gb-15-6-f-win11-nx-addsv-00g-bac-hang-chinh-hang-p163871460.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871461&itm_medium=CPC&itm_source=tiki-reco&spid=163871461,Tiki
1168,Lenovo,Laptop Lenovo V14 G2 ITL 82KA007DVN(Intel Core i7 _ 1165G7 | 8GB | 256GB SSD PCIe | VGA INTEL | 14 inch Full HD | FreeDos) Hàng chính hãng,14,Intel Core i7,8GB,SSD: 256GB,20890000,20890000,https://tiki.vn/laptop-lenovo-v14-g2-itl-82ka007dvn-intel-core-i7-_-1165g7-8gb-256gb-ssd-pcie-vga-intel-14-inch-full-hd-freedos-hang-chinh-hang-p172472210.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.172472211&itm_medium=CPC&itm_source=tiki-reco&spid=172472211,Tiki
1169,Asus,"Laptop Asus FX506LH i5 10300H/8GB/512GB/4GB GTX1650/15.6""F/144Hz/Win11/(HN188W)/Ðen - Hàng chính hãng",15.6,Intel Core i5,8GB,SSD: 512GB,19990000,17990000,https://tiki.vn/laptop-asus-fx506lh-i5-10300h-8gb-512gb-4gb-gtx1650-15-6-f-144hz-win11-hn188w-den-hang-chinh-hang-p163871492.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871494&itm_medium=CPC&itm_source=tiki-reco&spid=163871494,Tiki
1170,Lenovo,"Laptop Lenovo ThinkPad E14 Gen 2 20TA00JJVN (Core i5-1135G7/ 8 GB, DDR4, 3200 MHz/ 512GB SSD/ 14 FHD IPS/ Win11) - Hàng Chính Hãng",14,Intel Core i5,8GB,SSD: 512GB,19990000,19990000,https://tiki.vn/laptop-lenovo-thinkpad-e14-gen-2-20ta00jjvn-core-i5-1135g7-8-gb-ddr4-3200-mhz-512gb-ssd-14-fhd-ips-win11-hang-chinh-hang-p177455788.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.177455789&itm_medium=CPC&itm_source=tiki-reco&spid=177455789,Tiki
1171,HP,Laptop HP 245 G8 46B27PA (Ryzen 5-5500U | 8GB | 512GB | AMD Radeon | 14 inch FHD | Win 10 | B<U+1EA1>c) - Hàng Chính Hãng ,14,AMD Ryzen 5,8GB,SSD: 512GB,17990000,17990000,https://tiki.vn/laptop-hp-245-g8-46b27pa-ryzen-5-5500u-8gb-512gb-amd-radeon-14-inch-fhd-win-10-bac-hang-chinh-hang-p143368204.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.172471805&itm_medium=CPC&itm_source=tiki-reco&spid=172471805,Tiki
1172,Chuwi,Laptop CHUWI LarkBook X N5100/8GB/256GB/14''Q/Win10/Xám - Hàng chính hãng,14,Intel Celeron,8GB,SSD: 256GB,12790000,11990000,https://tiki.vn/laptop-chuwi-larkbook-x-n5100-8gb-256gb-14-q-win10-xam-hang-chinh-hang-p163871522.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871523&itm_medium=CPC&itm_source=tiki-reco&spid=163871523,Tiki
1173,HP,Laptop HP 240 G8 (518W3PA) i5-1135G7 | 4GB RAM | 512GB SSD | 14 FHD | Win 10 | B<U+1EA1>c - Hàng chính hãng,14,Intel Core i5,4GB,SSD: 512GB,17590000,17590000,https://tiki.vn/laptop-hp-240-g8-518w3pa-i5-1135g7-4gb-ram-512gb-ssd-14-fhd-win-10-bac-hang-chinh-hang-p136987703.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.136987711&itm_medium=CPC&itm_source=tiki-reco&spid=136987711,Tiki
1174,Asus,"Máy tính xách tay Asus P2451F i3- 10110U/8GB/256GB SSD/UMA/14"" HD/FP/Win 10/ Ðen/2YW_P2451F-BV3138T - Hàng Chính Hãng",14,Intel Core i3,8GB,SSD: 256GB,10990000,10990000,https://tiki.vn/may-tinh-xach-tay-asus-p2451f-i3-10110u-8gb-256gb-ssd-uma-14-hd-fp-win-10-den-2yw_p2451f-bv3138t-hang-chinh-hang-p178723625.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.178723626&itm_medium=CPC&itm_source=tiki-reco&spid=178723626,Tiki
1175,Asus,"Máy tính xách tay Asus P2451F i3- 10110U/4GB/256GB SSD/UMA/14"" HD/FP/Win 10/ Ðen/2YW_P2451FA-BV3136T - Hàng Chính Hãng",14,Intel Core i3,4GB,SSD: 256GB,10990000,10690000,https://tiki.vn/may-tinh-xach-tay-asus-p2451f-i3-10110u-4gb-256gb-ssd-uma-14-hd-fp-win-10-den-2yw_p2451fa-bv3136t-hang-chinh-hang-p175875297.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.175875298&itm_medium=CPC&itm_source=tiki-reco&spid=175875298,Tiki
1176,Chuwi,Laptop CHUWI GemiBook J4125/8GB/256GB/13''Q/Win10/Xám - Hàng chính hãng,13,Intel Celeron,8GB,SSD: 256GB,9990000,9190000,https://tiki.vn/laptop-chuwi-gemibook-j4125-8gb-256gb-13-q-win10-xam-hang-chinh-hang-p163871462.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871464&itm_medium=CPC&itm_source=tiki-reco&spid=163871464,Tiki
1177,HP,Laptop HP 240 G8 518V7PA (Core i5-1135G7/ 8Gb DDR4-3200Mhz/ 512GB SSD M.2 NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,14,Intel Core i5,8GB,SSD: 512GB,18390000,18390000,https://tiki.vn/laptop-hp-240-g8-518v7pa-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-ssd-m-2-nvme-14-fhd-win10-hang-chinh-hang-p130743044.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.170523815&itm_medium=CPC&itm_source=tiki-reco&spid=170523815,Tiki
1178,Dell,Laptop Dell Latitude 3420 (Core i5-1135G7 | Ram 8GB | SSD 256GB | 14 Inch | Win 10)- Hàng Chính Hãng,14,Intel Core i5,8GB,SSD: 256GB,22000000,18350000,https://tiki.vn/laptop-dell-latitude-3420-core-i5-1135g7-ram-8gb-ssd-256gb-14-inch-win-10-hang-chinh-hang-p177292256.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.177292257&itm_medium=CPC&itm_source=tiki-reco&spid=177292257,Tiki
1179,Asus,"Laptop Asus TP470EA i3 1115G4/4GB/512GB/14""F/Touch/Pen/Win11/(EC346W)/B<U+1EA1>c - Hàng chính hãng",14,Intel Core i3,4GB,SSD: 512GB,14990000,13790000,https://tiki.vn/laptop-asus-tp470ea-i3-1115g4-4gb-512gb-14-f-touch-pen-win11-ec346w-bac-hang-chinh-hang-p164226438.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.164226439&itm_medium=CPC&itm_source=tiki-reco&spid=164226439,Tiki
1180,Acer,Laptop Acer Aspire A514 54 53T8 i5 1135G7/8GB/1TB SSD/Win10 (NX.A2ASV.006) - Hàng chính hãng,14,Intel Core i5,8GB,SSD: 1TB,16490000,16490000,https://tiki.vn/acer-aspire-a514-54-53t8-i5-1135g7-8gb-1tb-ssd-win10-nx-a2asv-006-hang-chinh-hang-p121405793.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.136524365&itm_medium=CPC&itm_source=tiki-reco&spid=136524365,Tiki
1181,Lenovo,Laptop Lenovo Gaming Legion 5 15ACH6 R7 5800H/8GB/512GB/4GB RTX3050Ti/165Hz/Win11 (82JW00KMVN) - Hàng chính hãng,15.6,AMD Ryzen 7,8GB,SSD: 512GB,31990000,31490000,https://tiki.vn/laptop-lenovo-gaming-legion-5-15ach6-r7-5800h-8gb-512gb-4gb-rtx3050ti-165hz-win11-82jw00kmvn-hang-chinh-hang-p164563582.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.164563583&itm_medium=CPC&itm_source=tiki-reco&spid=164563583,Tiki
1182,Dell,Laptop Dell Vostro 3400 70270644 - Hàng chính hãng,14,Intel Core i3,8GB,SSD: 256GB,12990000,12990000,https://tiki.vn/laptop-dell-vostro-3400-70270644-hang-chinh-hang-p165089909.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.165089910&itm_medium=CPC&itm_source=tiki-reco&spid=165089910,Tiki
1183,HP,Laptop HP 340s G7 36A35PA (XÁM) - Hàng chính hãng,14,Intel Core i5,8GB,SSD: 512GB,17290000,17290000,https://tiki.vn/laptop-hp-340s-g7-36a35pa-xam-hang-chinh-hang-p148072153.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.148072154&itm_medium=CPC&itm_source=tiki-reco&spid=148072154,Tiki
1184,HP,Laptop HP Pavilion X360 14-dy0161TU 4Y1D2PA (Core i3-1125G4/ 4GB/ 512GB SSD/ 14 FHD Touch/ Win11) - Hàng Chính Hãng,14,Intel Core i3,4GB,SSD: 512GB,16790000,14010000,https://tiki.vn/laptop-hp-pavilion-x360-14-dy0161tu-4y1d2pa-core-i3-1125g4-4gb-512gb-ssd-14-fhd-touch-win11-hang-chinh-hang-p161225919.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163870115&itm_medium=CPC&itm_source=tiki-reco&spid=163870115,Tiki
1185,Lenovo,"Laptop Lenovo IdeaPad Slim 3 14IML05 81WA00QGVN (Xám/ Intel Core i7-10510U (up to 4.9Ghz, 8MB)/ RAM 8GB / 512GB SSD/ NVIDIA GeForce MX330/ 14inch HD/ Win 11H - Hàng Chính Hãng",14,Intel Core i7,8GB,SSD: 512GB,19990000,19990000,https://tiki.vn/laptop-lenovo-ideapad-slim-3-14iml05-81wa00qgvn-xam-intel-core-i7-10510u-up-to-4-9ghz-8mb-ram-8gb-512gb-ssd-nvidia-geforce-mx330-14inch-hd-win-11h-hang-chinh-hang-p174836891.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.174836893&itm_medium=CPC&itm_source=tiki-reco&spid=174836893,Tiki
1186,HP,Laptop HP 240 G8 519A7PA (Core i3-1005G1/ 4GB DDR4 2666MHz/ 256GB SSD PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,14,Intel Core i3,4GB,SSD: 256GB,12790000,12790000,https://tiki.vn/laptop-hp-240-g8-519a7pa-core-i3-1005g1-4gb-ddr4-2666mhz-256gb-ssd-pcie-nvme-14-fhd-win10-hang-chinh-hang-p130470405.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.170523818&itm_medium=CPC&itm_source=tiki-reco&spid=170523818,Tiki
1187,HP,"Laptop HP Envy 13 ba1535TU i7 1165G7/8GB/512GB/13.3""F/Win11/(4U6M4PA)/Vàng - Hàng chính hãng",13.3,Intel Core i7,8GB,SSD: 512GB,29390000,27390000,https://tiki.vn/laptop-hp-envy-13-ba1535tu-i7-1165g7-8gb-512gb-13-3-f-win11-4u6m4pa-vang-hang-chinh-hang-p151839086.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.151839087&itm_medium=CPC&itm_source=tiki-reco&spid=151839087,Tiki
1188,Acer,Laptop Acer Aspire 5 A514-54-39KU NX.A23SV.003 (Core i3-1115G4/ 4GB DDR4 2666MHz Onboard/ 256GB SSD M.2 PCIE/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,14,Intel Core i3,4GB,SSD: 256GB,11290000,11290000,https://tiki.vn/laptop-acer-aspire-5-a514-54-39ku-nx-a23sv-003-core-i3-1115g4-4gb-ddr4-2666mhz-onboard-256gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p73170360.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.98187375&itm_medium=CPC&itm_source=tiki-reco&spid=98187375,Tiki
1189,HP,"Laptop HP 240 G8 (519A4PA)/i3-1005G1-1.2G/4G/256G SSD/14""HD/WL+BT/W10/Silver ( Hàng Chính Hãng ) ",14,Intel Core i3,4GB,SSD: 256GB,11490000,11490000,https://tiki.vn/may-tinh-xach-tay-laptop-hp-240-g8-519a4pa-i3-1005g1-1-2g-4g-256g-ssd-14-hd-wl-bt-w10-silver-p175838968.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.175838969&itm_medium=CPC&itm_source=tiki-reco&spid=175838969,Tiki
1190,HP,Laptop HP 250 G8 (389X8PA) i3-1005G1 | 4GB | 256GB | Intel UHD Graphics | 15.6' HD | Win 10 Hàng Chính Hãng,15.6,Intel Core i3,4GB,SSD: 256GB,10990000,10990000,https://tiki.vn/laptop-hp-250-g8-389x8pa-i3-1005g1-4gb-256gb-intel-uhd-graphics-15-6-hd-win-10-hang-chinh-hang-p177082295.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.177082299&itm_medium=CPC&itm_source=tiki-reco&spid=177082299,Tiki
1191,HP,"Máy tính xách tay HP Probook 450 G8,Core i5-1135G7,4GB RAM,256GB SSD,Intel Graphics,15.6""FHD,Webcam,3 Cell,Wlan ac+BT,Win 10 Home 64,1Y WTY_1A893AV - Hàng chính hãng",15.6,Intel Core i5,4GB,SSD: 256GB,18290000,18290000,https://tiki.vn/may-tinh-xach-tay-hp-probook-450-g8-core-i5-1135g7-4gb-ram-256gb-ssd-intel-graphics-15-6-fhd-webcam-3-cell-wlan-ac-bt-win-10-home-64-1y-wty_1a893av-hang-chinh-hang-p171086470.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.171086471&itm_medium=CPC&itm_source=tiki-reco&spid=171086471,Tiki
1192,Asus,"Laptop Asus ExpertBook B1400CEAE i5 1135G7/8GB/512GB/14""F/Win11/(EB3182W)/Ðen - Hàng chính hãng",14,Intel Core i5,8GB,SSD: 512GB,18990000,16490000,https://tiki.vn/laptop-asus-expertbook-b1400ceae-i5-1135g7-8gb-512gb-14-f-win11-eb3182w-den-hang-chinh-hang-p163871474.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871475&itm_medium=CPC&itm_source=tiki-reco&spid=163871475,Tiki
1193,Lenovo,"[IT TIKI] Máy tính xách tay Lenovo E14 Gen 2-ITU (i5-1135G7,16GB DDR4,256GB SSD M.2 NVMe,14” FHD,FPR,3Cell 45WH,No OS,Black (Ðen),2Y WTY_20TA00H4VA + BH 3 nam tr<U+1EEB> pin) - Hàng Chính Hãng",14,Intel Core i5,16GB,SSD: 256GB,27570000,19690000,https://tiki.vn/it-tiki-may-tinh-xach-tay-lenovo-e14-gen-2-itu-i5-1135g7-16gb-ddr4-256gb-ssd-m-2-nvme-14-fhd-fpr-3cell-45wh-no-os-black-den-2y-wty_20ta00h4va-bh-3-nam-tru-pin-hang-chinh-hang-p165844599.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.174217100&itm_medium=CPC&itm_source=tiki-reco&spid=174217100,Tiki
1194,Dell,Laptop Dell Vostro 3400 70270644 (Core i3-1115G4/ 8GB DDR4/ 256GB SSD/ 14 FHD/ Win11 + Office) - Hàng Chính Hãng,14,Intel Core i3,8GB,SSD: 256GB,15790000,15790000,https://tiki.vn/laptop-dell-vostro-3400-70270644-core-i3-1115g4-8gb-ddr4-256gb-ssd-14-fhd-win11-office-hang-chinh-hang-p150656150.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.169915245&itm_medium=CPC&itm_source=tiki-reco&spid=169915245,Tiki
1195,Acer,"Laptop Acer Aspire A514 54 5127 i5 1135G7/8GB/512GB/14""F/Win11/(NX.A28SV.007)/B<U+1EA1>c - Hàng chính hãng",14,Intel Core i5,8GB,SSD: 512GB,18490000,16140000,https://tiki.vn/laptop-acer-aspire-a514-54-5127-i5-1135g7-8gb-512gb-14-f-win11-nx-a28sv-007-bac-hang-chinh-hang-p163871510.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163871511&itm_medium=CPC&itm_source=tiki-reco&spid=163871511,Tiki
1196,HP,"Laptop HP Victus 16-e0179AX 4R0V0PA (AMD R5-5600H/ 8GB/ 512GB SSD/ RTX 3050Ti/ 16.1 FHD IPS, 144Hz/ Win11) - Hàng Chính Hãng",16.1,AMD Ryzen 5,8GB,SSD: 512GB,26490000,23490000,https://tiki.vn/laptop-hp-victus-16-e0179ax-4r0v0pa-amd-r5-5600h-8gb-512gb-ssd-rtx-3050ti-16-1-fhd-ips-144hz-win11-hang-chinh-hang-p161225923.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.163870122&itm_medium=CPC&itm_source=tiki-reco&spid=163870122,Tiki
